CustomerID,Recency,Frequency,Monetary,TotalProductsPurchased,UniqueProducts,AvgBasketSize,AvgDaysBetweenPurchases,DaysSinceFirstPurchase,CancellationRate,Segment
17439,656,1,325.74,370,8,325.74,0.0,656,0.0,Champions
17440,157,4,323.58,282,4,80.895,78.4,549,0.0,At Risk
17441,732,1,293.35,245,21,293.35,0.0,732,0.0,Champions
17442,37,15,4620.3,3134,190,308.02000000000004,2.2163120567375887,662,0.0,At Risk
17443,220,1,534.24,504,1,534.24,0.0,220,0.0,Loyal Customers
17444,148,3,2940.04,2119,131,980.0133333333333,0.1865671641791045,173,0.0,At Risk
17446,177,2,120.9,198,6,60.45,16.625,310,0.0,Loyal Customers
17447,40,2,541.53,443,33,270.765,0.8857142857142857,72,0.0,At Risk
17448,497,46,14556.97,11548,570,316.45586956521737,0.13172043010752688,645,0.0,Loyal Customers
17449,2,13,4951.15,2535,296,380.8576923076923,1.219430485762144,730,0.0,At Risk
17450,8,51,246973.09,85368,160,4842.609607843137,1.0117924528301887,438,0.0,Hibernating
17451,1,7,1721.4,1203,84,245.91428571428574,1.0505050505050506,106,0.0,At Risk
17453,18,2,486.71999999999997,219,19,243.35999999999999,2.5555555555555554,64,0.0,At Risk
17454,192,10,1547.94,727,103,154.794,4.0,693,0.0,At Risk
17455,204,1,131.7,66,8,131.7,0.0,204,0.0,Loyal Customers
17456,365,2,1225.42,730,59,612.71,1.1842105263157894,456,0.0,Loyal Customers
17457,127,14,5984.8099999999995,2695,30,427.4864285714285,9.603174603174603,732,0.0,At Risk
17458,15,2,529.58,282,81,264.79,4.305882352941176,382,0.0,At Risk
17459,43,2,657.3,537,88,328.65,0.14545454545454545,60,0.0,At Risk
17460,94,16,2228.27,980,96,139.266875,4.2898550724637685,686,0.0,At Risk
17461,23,3,757.46,799,104,252.48666666666668,0.05454545454545454,30,0.0,At Risk
17462,60,2,675.69,227,25,337.845,8.576923076923077,284,0.0,At Risk
17463,16,7,2557.91,1490,242,365.4157142857143,1.7708978328173375,589,0.0,At Risk
17464,158,3,1000.94,652,35,333.6466666666667,11.24390243902439,619,0.0,At Risk
17465,426,7,2542.79,1477,106,363.2557142857143,2.198581560283688,736,0.0,Loyal Customers
17466,10,2,763.28,306,41,381.64,1.7,79,0.0,At Risk
17467,395,1,102.6,20,4,102.6,0.0,395,0.0,Loyal Customers
17468,10,3,194.8,184,8,64.93333333333334,52.0,375,0.0,At Risk
17469,16,17,5051.25,2304,180,297.13235294117646,2.654135338345865,723,0.0,At Risk
17470,45,11,2804.87,2843,113,254.9881818181818,2.806060606060606,508,0.0,At Risk
17471,475,1,321.65000000000003,153,19,321.65000000000003,0.0,475,0.0,Champions
17472,191,4,935.1,558,183,233.775,1.908296943231441,628,0.0,Loyal Customers
17473,409,2,607.0,270,33,303.5,1.4242424242424243,456,0.0,Loyal Customers
17474,600,1,1047.0,200,6,1047.0,0.0,600,0.0,Champions
17475,79,1,194.37,178,14,194.37,0.0,79,0.0,At Risk
17476,396,2,489.86,224,29,244.93,11.366666666666667,738,0.0,Loyal Customers
17477,613,2,1144.3,225,44,572.15,0.7906976744186046,648,0.0,Champions
17478,408,2,1272.8,516,40,636.4,5.769230769230769,633,0.0,Loyal Customers
17479,633,1,389.26000000000005,266,18,389.26000000000005,0.0,633,0.0,Champions
17480,78,2,902.03,593,50,451.015,6.90566037735849,445,0.0,At Risk
17481,4,4,1255.59,1061,69,313.8975,1.1111111111111112,94,0.0,At Risk
17482,487,2,778.19,241,50,389.095,1.7169811320754718,578,0.0,Champions
17483,65,4,591.73,265,23,147.9325,12.925925925925926,415,0.0,At Risk
17484,576,2,209.57,339,14,104.785,3.6153846153846154,624,0.0,Champions
17486,261,1,396.87,191,24,396.87,0.0,261,0.0,Loyal Customers
17487,728,1,160.55,37,8,160.55,0.0,728,0.0,Champions
17488,641,1,336.5,136,18,336.5,0.0,641,0.0,Champions
17489,59,2,376.64,428,28,188.32,5.464285714285714,213,0.0,At Risk
17490,1,9,2750.5,1531,94,305.6111111111111,4.939130434782609,570,0.0,At Risk
17491,1,17,5981.07,3630,109,351.8276470588235,3.25414364640884,591,0.0,At Risk
17492,248,3,1122.42,450,32,374.14000000000004,7.105263157894737,518,0.0,Loyal Customers
17493,385,1,100.91000000000001,62,8,100.91000000000001,0.0,385,0.0,Loyal Customers
17494,502,1,54.699999999999996,26,3,54.699999999999996,0.0,502,0.0,Champions
17495,8,3,806.72,367,38,268.9066666666667,8.148936170212766,391,0.0,At Risk
17496,359,4,1412.89,675,55,353.2225,4.71830985915493,694,0.0,Loyal Customers
17497,390,2,287.25,59,7,143.625,36.666666666666664,611,0.0,Loyal Customers
17498,76,1,272.22,394,17,272.22,0.0,76,0.0,At Risk
17499,290,2,1341.39,1086,69,670.695,3.8714285714285714,562,0.0,Loyal Customers
17500,17,3,1138.0,17,3,379.3333333333333,3.0,30,0.0,At Risk
17501,221,2,288.6,160,18,144.3,0.0,221,0.0,Loyal Customers
17502,9,4,689.1,376,25,172.275,0.7037037037037037,29,0.0,At Risk
17503,3,2,558.96,486,36,279.48,0.9459459459459459,39,0.0,At Risk
17504,206,18,9565.12,5517,247,531.3955555555556,1.3420289855072465,670,0.0,At Risk
17505,162,5,2435.48,1242,83,487.096,4.3861386138613865,605,0.0,At Risk
17506,76,1,302.2,139,14,302.2,0.0,76,0.0,At Risk
17507,262,2,605.58,359,79,302.79,0.5402298850574713,309,0.0,Loyal Customers
17508,281,8,4579.23,2891,201,572.40375,1.9608695652173913,733,0.0,Loyal Customers
17509,58,8,6115.14,3534,75,764.3925,0.0136986301369863,63,0.0,At Risk
17510,25,2,514.56,422,28,257.28,11.617647058823529,421,0.0,At Risk
17511,3,60,175603.55,119656,737,2926.725833333333,0.3842931937172775,738,0.0,Hibernating
17512,29,18,5467.820000000001,5434,115,303.76777777777784,3.5714285714285716,729,0.0,At Risk
17513,72,3,1158.8,440,18,386.26666666666665,23.941176470588236,479,0.0,At Risk
17514,128,2,542.83,295,75,271.415,6.290697674418604,669,0.0,At Risk
17515,31,9,1617.46,528,101,179.71777777777777,2.899441340782123,550,0.0,At Risk
17516,15,6,957.55,527,150,159.59166666666667,1.8615384615384616,379,0.0,At Risk
17517,309,1,153.94,102,11,153.94,0.0,309,0.0,Loyal Customers
17518,426,2,329.42,267,72,164.71,2.5657894736842106,621,0.0,Loyal Customers
17519,17,15,5109.47,3414,149,340.6313333333334,3.262443438914027,739,0.0,At Risk
17520,54,1,546.81,365,30,546.81,0.0,54,0.0,At Risk
17521,30,5,1278.06,806,66,255.612,5.246753246753247,435,0.0,At Risk
17522,2,5,1070.71,1034,59,214.142,3.0,218,0.0,At Risk
17523,11,4,652.74,872,25,163.185,0.21875,19,0.0,At Risk
17524,361,3,539.14,362,37,179.71333333333334,1.8095238095238095,438,0.0,Loyal Customers
17525,360,3,1161.9,338,19,387.3,2.76,429,0.0,Loyal Customers
17526,5,12,4166.04,1482,68,347.17,7.46875,722,0.0,At Risk
17527,54,4,939.37,488,45,234.8425,3.5652173913043477,218,0.0,At Risk
17528,1,8,3628.5,2138,183,453.5625,0.2777777777777778,71,0.0,At Risk
17529,610,2,1240.25,790,78,620.125,1.0740740740740742,698,0.0,Champions
17530,1,12,3141.51,1965,363,261.7925,1.3141831238779174,733,0.0,At Risk
17531,190,3,1266.82,472,54,422.2733333333333,7.508771929824562,618,0.0,Loyal Customers
17532,386,1,65.34,30,4,65.34,0.0,386,0.0,Loyal Customers
17533,435,1,34.8,24,1,34.8,0.0,435,0.0,Loyal Customers
17534,54,5,1668.83,860,76,333.76599999999996,6.571428571428571,652,0.0,At Risk
17535,280,1,164.4,136,13,164.4,0.0,280,0.0,Loyal Customers
17536,177,3,364.83,201,16,121.61,33.666666666666664,683,0.0,Loyal Customers
17537,30,2,897.62,700,74,448.81,3.689189189189189,303,0.0,At Risk
17538,26,1,98.42,134,9,98.42,0.0,26,0.0,At Risk
17539,618,4,1226.57,747,132,306.6425,0.7297297297297297,727,0.0,Champions
17540,25,6,1590.6000000000001,588,41,265.1,9.126984126984127,600,0.0,At Risk
17541,510,1,124.46,46,31,124.46,0.0,510,0.0,Champions
17542,270,3,341.7,324,57,113.89999999999999,5.796875,642,0.0,Loyal Customers
17543,550,1,120.05,62,13,120.05,0.0,550,0.0,Champions
17544,390,3,960.69,439,80,320.23,0.0,390,0.0,Loyal Customers
17545,43,6,1448.54,733,204,241.42333333333332,1.9277978339350181,578,0.0,At Risk
17547,376,2,727.85,223,24,363.925,9.633333333333333,665,0.0,Loyal Customers
17548,234,4,731.26,494,22,182.815,4.909090909090909,396,0.0,Loyal Customers
17549,24,2,148.86,210,5,74.43,5.4,52,0.0,At Risk
17550,197,9,2547.64,989,252,283.0711111111111,1.4174174174174174,670,0.0,At Risk
17551,359,1,306.84,150,39,306.84,0.0,359,0.0,Loyal Customers
17552,60,12,3085.29,2095,82,257.1075,3.6580645161290324,628,0.0,At Risk
17553,130,4,3757.6,2288,2,939.4,96.2,611,0.0,At Risk
17554,1,5,1952.45,1763,58,390.49,1.6781609195402298,148,0.0,At Risk
17555,20,5,1057.74,747,222,211.548,2.088560885608856,586,0.0,At Risk
17556,206,2,300.67,184,13,150.335,13.307692307692308,379,0.0,Loyal Customers
17557,14,4,575.46,310,28,143.865,21.11764705882353,733,0.0,At Risk
17558,393,1,259.17,54,28,259.17,0.0,393,0.0,Loyal Customers
17559,513,1,167.62,270,12,167.62,0.0,513,0.0,Champions
17560,95,9,1895.8,1604,37,210.64444444444445,10.272727272727273,661,0.0,At Risk
17561,19,4,722.34,396,166,180.585,3.5297029702970297,733,0.0,At Risk
17562,14,7,1122.38,817,49,160.34,2.564516129032258,173,0.0,At Risk
17563,578,2,392.38,256,27,196.19,1.1785714285714286,612,0.0,Champions
17564,24,3,454.01,146,38,151.33666666666667,1.1458333333333333,80,0.0,At Risk
17565,587,1,131.83,67,30,131.83,0.0,587,0.0,Champions
17566,8,2,901.21,518,113,450.605,0.11258278145695365,25,0.0,At Risk
17567,7,9,5356.03,3152,130,595.1144444444444,1.954954954954955,442,0.0,At Risk
17568,633,1,382.79,283,61,382.79,0.0,633,0.0,Champions
17569,332,1,344.14,159,29,344.14,0.0,332,0.0,Loyal Customers
17570,382,1,100.0,1,1,100.0,0.0,382,0.0,Loyal Customers
17571,50,5,1703.75,1020,291,340.75,1.3977272727272727,543,0.0,At Risk
17572,71,10,723.01,351,14,72.301,18.65714285714286,725,0.0,At Risk
17573,29,3,380.6,308,24,126.86666666666667,2.6666666666666665,94,0.0,At Risk
17574,243,1,185.65,77,8,185.65,0.0,243,0.0,Loyal Customers
17575,667,1,171.7,72,5,171.7,0.0,667,0.0,Champions
17576,8,41,9056.81,4740,420,220.89780487804876,0.785329018338727,736,0.0,At Risk
17577,645,2,348.75,179,20,174.375,1.15,669,0.0,Champions
17578,218,7,1047.33,529,57,149.6185714285714,4.859375,530,0.0,Loyal Customers
17579,5,4,753.28,375,89,188.32,6.161290322580645,578,0.0,At Risk
17580,253,5,545.27,224,78,109.054,1.797872340425532,422,0.0,Loyal Customers
17581,1,43,18757.75,9972,432,436.2267441860465,0.8657243816254417,737,0.0,At Risk
17582,236,5,1450.7,606,95,290.14,3.1463414634146343,624,0.0,Loyal Customers
17583,560,1,135.95,55,7,135.95,0.0,560,0.0,Champions
17584,7,6,5309.42,2464,91,884.9033333333333,5.495934959349594,684,0.0,At Risk
17585,109,7,2093.3,2539,301,299.04285714285714,0.9292929292929293,478,0.0,At Risk
17586,619,1,167.4,68,8,167.4,0.0,619,0.0,Champions
17587,628,1,181.66,68,42,181.66,0.0,628,0.0,Champions
17588,100,7,2939.55,1379,43,419.9357142857143,7.671428571428572,638,0.0,At Risk
17589,60,18,14049.87,8788,627,780.5483333333334,0.4336810730253353,642,0.0,At Risk
17590,2,3,1479.22,828,162,493.0733333333333,0.185,40,0.0,At Risk
17591,73,8,2776.67,1173,94,347.08375,2.310861423220974,691,0.0,At Risk
17592,739,1,148.3,38,13,148.3,0.0,739,0.0,Champions
17593,4,11,8095.8,5607,318,735.9818181818182,1.7916666666666667,735,0.0,At Risk
17594,85,4,2497.88,1368,75,624.47,5.038834951456311,605,0.0,At Risk
17595,12,2,388.79,229,68,194.395,0.2926829268292683,37,0.0,At Risk
17596,23,13,4920.67,7619,278,378.51307692307694,1.2607913669064748,724,0.0,At Risk
17597,214,5,3484.09,2215,111,696.818,2.905511811023622,583,0.0,Loyal Customers
17598,381,1,409.98,126,10,409.98,0.0,381,0.0,Loyal Customers
17599,478,1,52.05,11,3,52.05,0.0,478,0.0,Champions
17600,18,1,161.67000000000002,144,13,161.67000000000002,0.0,18,0.0,At Risk
17601,239,2,421.48,299,69,210.74,1.88,380,0.0,Loyal Customers
17602,2,14,7451.13,5936,463,532.2235714285714,0.6652267818574514,619,0.0,At Risk
17603,78,4,1793.48,640,103,448.37,6.1415094339622645,730,0.0,At Risk
17604,217,6,945.9300000000001,616,143,157.655,2.2200956937799043,682,0.0,Loyal Customers
17605,590,1,160.75,71,13,160.75,0.0,590,0.0,Champions
17606,737,1,87.30000000000001,42,6,87.30000000000001,0.0,737,0.0,Champions
17607,376,1,333.81,269,22,333.81,0.0,376,0.0,Loyal Customers
17608,33,4,498.53,539,134,124.6325,3.4107142857142856,607,0.0,At Risk
17609,41,11,1894.34,1325,320,172.21272727272728,1.4639175257731958,609,0.0,At Risk
17610,540,5,1529.49,902,114,305.898,1.2371794871794872,733,0.0,Champions
17611,7,28,8371.98,5356,736,298.9992857142857,0.6509349955476402,738,0.0,At Risk
17612,53,18,5394.86,3521,232,299.71444444444444,1.9734513274336283,723,0.0,At Risk
17613,23,14,4559.150000000001,2496,211,325.65357142857147,0.9067524115755627,306,0.0,At Risk
17614,57,1,390.07,238,97,390.07,0.0,57,0.0,At Risk
17615,130,6,733.2,386,47,122.2,6.120689655172414,485,0.0,At Risk
17616,174,4,1060.8,416,1,265.2,69.25,452,0.0,At Risk
17617,559,1,395.33,255,18,395.33,0.0,559,0.0,Champions
17618,6,11,4073.2400000000002,1820,218,370.29454545454547,1.8155080213903743,685,0.0,At Risk
17619,312,1,218.52,127,71,218.52,0.0,312,0.0,Loyal Customers
17620,60,1,81.44,60,4,81.44,0.0,60,0.0,At Risk
17621,21,6,3175.12,1110,62,529.1866666666666,6.3076923076923075,432,0.0,At Risk
17622,598,2,1130.21,379,19,565.105,0.0,598,0.0,Champions
17623,33,7,2383.67,801,134,340.5242857142857,3.5487179487179485,725,0.0,At Risk
17624,15,4,1568.63,958,93,392.1575,7.333333333333333,720,0.0,At Risk
17625,18,8,6067.8,3551,449,758.475,1.0056980056980056,725,0.0,At Risk
17626,603,1,254.0,202,18,254.0,0.0,603,0.0,Champions
17627,479,1,296.36,676,9,296.36,0.0,479,0.0,Champions
17628,81,1,75.75,79,5,75.75,0.0,81,0.0,At Risk
17629,6,10,2455.52,1903,129,245.552,2.6774193548387095,421,0.0,At Risk
17630,170,2,503.59999999999997,158,24,251.79999999999998,2.48,232,0.0,At Risk
17631,2,7,998.49,591,68,142.64142857142858,10.705882352941176,730,0.0,At Risk
17633,31,7,2057.39,899,84,293.91285714285715,3.57,389,0.0,At Risk
17634,36,9,2361.9700000000003,840,209,262.4411111111111,1.0168918918918919,338,0.0,At Risk
17635,424,3,1265.58,770,63,421.85999999999996,2.2739726027397262,591,0.0,Loyal Customers
17636,19,1,285.56,182,20,285.56,0.0,19,0.0,At Risk
17637,31,2,547.0600000000001,280,35,273.53000000000003,2.4411764705882355,115,0.0,At Risk
17638,647,2,842.4,432,2,421.2,37.0,722,0.0,Champions
17639,276,6,615.17,576,59,102.52833333333332,2.6538461538461537,484,0.0,Loyal Customers
17640,87,6,3168.94,1692,48,528.1566666666666,8.292307692307693,627,0.0,At Risk
17642,120,5,1824.49,1475,92,364.898,5.738317757009346,734,0.0,At Risk
17643,373,2,541.25,297,30,270.625,3.473684210526316,505,0.0,Loyal Customers
17644,1,20,6028.6,3469,171,301.43,2.0245398773006134,662,0.0,At Risk
17646,219,12,4149.79,1418,129,345.81583333333333,2.4705882352941178,724,0.0,At Risk
17647,65,3,331.65999999999997,82,12,110.55333333333333,54.90909090909091,669,0.0,At Risk
17648,61,5,2216.37,954,114,443.274,2.6129032258064515,385,0.0,At Risk
17649,138,3,1578.89,723,91,526.2966666666667,3.443298969072165,472,0.0,At Risk
17650,21,1,166.08,150,8,166.08,0.0,21,0.0,At Risk
17651,12,16,5703.52,4086,210,356.47,1.552870090634441,527,0.0,At Risk
17652,25,12,4867.72,2509,121,405.6433333333334,0.9883720930232558,281,0.0,At Risk
17653,37,4,1207.56,1409,44,301.89,1.930232558139535,120,0.0,At Risk
17654,277,1,117.55,41,22,117.55,0.0,277,0.0,Loyal Customers
17655,11,9,3652.48,1542,75,405.8311111111111,3.411764705882353,417,0.0,At Risk
17656,73,5,1674.69,1399,68,334.938,0.6790123456790124,129,0.0,At Risk
17657,430,1,126.0,60,7,126.0,0.0,430,0.0,Loyal Customers
17658,26,2,595.42,616,17,297.71,10.277777777777779,211,0.0,At Risk
17659,17,14,3834.79,1816,150,273.9135714285714,1.812807881773399,386,0.0,At Risk
17660,141,2,359.47,268,75,179.735,6.761363636363637,737,0.0,At Risk
17662,662,2,412.92,184,14,206.46,4.285714285714286,723,0.0,Champions
17663,26,17,5175.83,2297,155,304.4605882352941,2.611814345991561,646,0.0,At Risk
17664,19,4,1166.23,1058,69,291.5575,7.6075949367088604,620,0.0,At Risk
17665,493,1,563.1,690,19,563.1,0.0,493,0.0,Champions
17666,4,5,2047.8,1552,30,409.56,12.162790697674419,528,0.0,At Risk
17667,66,9,3950.7,2198,147,438.96666666666664,2.5454545454545454,655,0.0,At Risk
17668,1,2,347.75,93,14,173.875,2.5714285714285716,38,0.0,At Risk
17669,43,10,6142.35,3505,95,614.235,4.013986013986014,617,0.0,At Risk
17670,228,1,205.7,110,11,205.7,0.0,228,0.0,Loyal Customers
17671,16,5,2403.34,1177,54,480.668,3.956043956043956,376,0.0,At Risk
17672,50,7,5778.63,2758,183,825.5185714285715,3.078048780487805,682,0.0,At Risk
17673,2,13,4233.58,3338,195,325.65999999999997,1.210019267822736,630,0.0,At Risk
17674,74,2,851.7,1021,19,425.85,7.945945945945946,369,0.0,At Risk
17675,1,70,38259.6,16416,364,546.5657142857143,0.6459627329192547,729,0.0,At Risk
17676,4,10,2765.84,1932,92,276.584,3.773006134969325,620,0.0,At Risk
17677,2,54,36692.91,21936,382,679.4983333333334,1.0140646976090013,724,0.0,At Risk
17678,264,2,599.76,368,27,299.88,12.555555555555555,603,0.0,Loyal Customers
17679,53,7,3577.61,1755,68,511.08714285714285,8.5375,736,0.0,At Risk
17680,24,3,497.45,155,20,165.81666666666666,25.63157894736842,511,0.0,At Risk
17681,597,5,731.2,450,12,146.24,7.384615384615385,694,0.0,Champions
17682,10,11,4456.78,2491,91,405.16181818181815,2.6624472573839664,642,0.0,At Risk
17683,386,3,819.01,781,41,273.00333333333333,3.7333333333333334,554,0.0,Loyal Customers
17684,44,1,239.41,145,15,239.41,0.0,44,0.0,At Risk
17685,17,12,5943.17,3854,128,495.26416666666665,3.061320754716981,666,0.0,At Risk
17686,7,9,8296.81,3583,295,921.8677777777777,1.2289719626168225,534,0.0,At Risk
17687,421,1,432.68,210,26,432.68,0.0,421,0.0,Loyal Customers
17688,394,1,304.2,114,19,304.2,0.0,394,0.0,Loyal Customers
17689,388,2,317.08,300,19,158.54,4.0476190476190474,474,0.0,Loyal Customers
17690,30,20,7448.1,3126,243,372.40500000000003,1.6858638743455496,674,0.0,At Risk
17691,358,4,780.0500000000001,373,37,195.01250000000002,3.6862745098039214,547,0.0,Loyal Customers
17692,127,12,2975.8,2338,91,247.98333333333335,2.5652173913043477,541,0.0,At Risk
17693,137,1,200.47,231,16,200.47,0.0,137,0.0,At Risk
17694,142,3,1695.97,1493,55,565.3233333333334,5.2625,563,0.0,At Risk
17695,132,5,1746.04,1809,45,349.20799999999997,9.15,681,0.0,At Risk
17696,38,27,7679.59,5891,196,284.42925925925925,1.8956043956043955,729,0.0,At Risk
17697,236,1,338.95,93,19,338.95,0.0,236,0.0,Loyal Customers
17698,261,1,154.95,93,8,154.95,0.0,261,0.0,Loyal Customers
17699,477,2,442.0,208,17,221.0,4.666666666666667,562,0.0,Champions
17700,17,14,6679.97,3469,263,477.1407142857143,2.011142061281337,739,0.0,At Risk
17701,253,1,417.95,109,24,417.95,0.0,253,0.0,Loyal Customers
17702,30,6,3144.04,2153,122,524.0066666666667,2.4342105263157894,401,0.0,At Risk
17703,35,4,1094.84,897,64,273.71,4.961038961038961,418,0.0,At Risk
17704,169,2,885.19,343,27,442.595,2.3666666666666667,240,0.0,At Risk
17705,3,11,2083.9,1301,78,189.44545454545457,4.815126050420168,577,0.0,At Risk
17706,4,31,20749.98,8049,431,669.3541935483871,0.8965968586387435,690,0.0,At Risk
17707,185,8,609.3000000000001,546,10,76.16250000000001,23.782608695652176,733,0.0,At Risk
17708,188,4,887.9300000000001,388,57,221.98250000000002,3.219178082191781,424,0.0,Loyal Customers
17709,170,5,671.01,295,37,134.202,11.102564102564102,603,0.0,At Risk
17710,424,1,293.5,158,20,293.5,0.0,424,0.0,Loyal Customers
17711,11,2,385.1,246,22,192.55,12.681818181818182,290,0.0,At Risk
17712,45,1,522.91,215,29,522.91,0.0,45,0.0,At Risk
17713,382,4,1198.09,989,55,299.5225,2.2133333333333334,549,0.0,Loyal Customers
17714,321,5,1410.18,608,69,282.036,2.4,514,0.0,Loyal Customers
17715,201,2,489.59999999999997,576,1,244.79999999999998,392.0,593,0.0,Loyal Customers
17716,23,24,15956.97,8819,349,664.87375,1.19,737,0.0,At Risk
17717,421,1,376.92,344,26,376.92,0.0,421,0.0,Loyal Customers
17718,232,2,439.18,274,22,219.59,18.727272727272727,645,0.0,Loyal Customers
17719,38,15,5396.04,2466,111,359.736,0.7948717948717948,256,0.0,At Risk
17720,26,10,2768.91,1613,82,276.89099999999996,4.181818181818182,579,0.0,At Risk
17721,659,1,307.21000000000004,107,11,307.21000000000004,0.0,659,0.0,Champions
17722,96,5,4430.36,2937,163,886.0719999999999,1.2798165137614679,376,0.0,At Risk
17723,127,7,3378.4000000000005,912,6,482.6285714285715,22.545454545454547,376,0.0,At Risk
17724,71,3,1033.0,300,38,344.3333333333333,1.7179487179487178,138,0.0,At Risk
17725,16,11,3439.08,2162,115,312.64363636363635,1.3089005235602094,267,0.0,At Risk
17726,395,7,1092.06,444,53,156.00857142857143,4.5396825396825395,682,0.0,Loyal Customers
17727,15,1,1060.25,645,66,1060.25,0.0,15,0.0,At Risk
17728,4,5,4238.76,2146,201,847.7520000000001,1.8477366255144032,453,0.0,At Risk
17729,596,1,438.65000000000003,247,23,438.65000000000003,0.0,596,0.0,Champions
17730,3,20,7773.8,5300,181,388.69,1.8722044728434504,590,0.0,At Risk
17731,79,6,1708.99,707,83,284.83166666666665,6.010204081632653,669,0.0,At Risk
17732,373,8,2470.39,1151,92,308.79875,0.8273381294964028,488,0.0,Loyal Customers
17733,39,2,692.19,463,33,346.095,6.529411764705882,262,0.0,At Risk
17734,54,6,1442.32,741,77,240.38666666666666,6.91764705882353,642,0.0,At Risk
17735,2,26,17244.93,10901,395,663.2665384615385,0.553072625698324,497,0.0,At Risk
17736,9,3,377.44,238,24,125.81333333333333,4.333333333333333,113,0.0,At Risk
17737,9,2,168.24,108,8,84.12,5.444444444444445,58,0.0,At Risk
17738,19,13,4183.56,2776,176,321.81230769230774,2.668122270742358,631,0.0,At Risk
17739,12,18,7730.59,2335,66,429.4772222222222,4.864864864864865,733,0.0,At Risk
17740,389,6,426.9,222,5,71.14999999999999,38.5,697,0.0,Loyal Customers
17741,407,2,101.1,114,6,50.55,30.6,561,0.0,Loyal Customers
17742,113,11,2098.48,653,52,190.7709090909091,7.440476190476191,738,0.0,At Risk
17743,448,1,229.2,96,3,229.2,0.0,448,0.0,Loyal Customers
17744,4,7,2649.14,3826,120,378.4485714285714,2.513333333333333,381,0.0,At Risk
17745,478,2,600.34,164,27,300.17,2.888888888888889,556,0.0,Champions
17746,240,4,904.1800000000001,688,32,226.04500000000002,10.571428571428571,610,0.0,Loyal Customers
17747,113,1,71.4,12,1,71.4,0.0,113,0.0,At Risk
17748,527,1,358.15,111,17,358.15,0.0,527,0.0,Champions
17749,178,3,1026.18,446,52,342.06,6.571428571428571,546,0.0,Loyal Customers
17750,5,9,1797.57,3957,101,199.73,0.8229166666666666,164,0.0,At Risk
17751,421,1,157.85999999999999,147,31,157.85999999999999,0.0,421,0.0,Loyal Customers
17752,359,1,80.64,192,1,80.64,0.0,359,0.0,Loyal Customers
17753,464,4,390.56,128,63,97.64,3.352112676056338,702,0.0,Champions
17754,1,13,4577.53,4441,190,352.11769230769227,3.202643171806167,728,0.0,At Risk
17756,376,3,733.7,400,54,244.5666666666667,0.21428571428571427,394,0.0,Loyal Customers
17757,1,56,9422.45,5163,397,168.25803571428574,0.5294117647058824,695,0.0,At Risk
17758,19,12,5012.53,3236,409,417.7108333333333,1.0261682242990655,568,0.0,At Risk
17759,17,5,1276.91,976,114,255.382,4.131386861313868,584,0.0,At Risk
17760,22,6,918.93,696,58,153.155,8.36,650,0.0,At Risk
17761,33,1,712.78,398,19,712.78,0.0,33,0.0,At Risk
17762,456,1,129.75,129,16,129.75,0.0,456,0.0,Loyal Customers
17763,263,4,86.15,41,11,21.5375,30.384615384615383,659,0.0,Loyal Customers
17764,51,5,1623.64,729,127,324.728,4.3354430379746836,736,0.0,At Risk
17765,159,4,530.8,197,73,132.7,3.524390243902439,449,0.0,At Risk
17766,381,2,299.61,155,21,149.805,0.0,381,0.0,Loyal Customers
17767,15,2,413.05,198,35,206.525,10.368421052631579,410,0.0,At Risk
17768,8,7,3509.51,2433,137,501.35857142857145,3.857142857142857,738,0.0,At Risk
17769,13,17,7103.08,3176,342,417.82823529411763,1.1457627118644067,690,0.0,At Risk
17770,199,5,1143.27,365,33,228.654,2.2432432432432434,282,0.0,Loyal Customers
17771,57,4,387.41,373,63,96.8525,7.823529411764706,589,0.0,At Risk
17772,11,3,384.77,122,94,128.25666666666666,3.6634615384615383,393,0.0,At Risk
17773,514,2,585.27,260,48,292.635,3.1818181818181817,690,0.0,Champions
17774,97,9,3328.05,1609,287,369.78333333333336,1.3985330073349633,669,0.0,At Risk
17775,255,1,56.4,72,3,56.4,0.0,255,0.0,Loyal Customers
17776,387,2,338.56,277,75,169.28,4.048192771084337,723,0.0,Loyal Customers
17777,25,3,665.86,507,141,221.95333333333335,0.38860103626943004,100,0.0,At Risk
17778,662,1,197.70000000000002,214,10,197.70000000000002,0.0,662,0.0,Champions
17779,21,3,658.57,397,73,219.52333333333334,1.5061728395061729,144,0.0,At Risk
17780,667,3,352.91,158,76,117.63666666666667,0.2125,685,0.0,Champions
17781,159,2,188.02,34,12,94.01,8.454545454545455,253,0.0,At Risk
17782,383,2,679.02,538,29,339.51,0.0,383,0.0,Loyal Customers
17783,72,3,379.91,439,91,126.63666666666667,4.835164835164835,513,0.0,At Risk
17784,550,1,112.86,72,19,112.86,0.0,550,0.0,Champions
17785,53,3,403.38,227,48,134.46,10.24,565,0.0,At Risk
17786,85,2,278.74,200,57,139.37,3.2535211267605635,317,0.0,At Risk
17787,153,4,2601.4700000000003,1266,94,650.3675000000001,1.329268292682927,371,0.0,At Risk
17788,74,2,1117.9,211,3,558.95,13.75,130,0.0,At Risk
17789,281,2,397.15,199,27,198.575,13.535714285714286,661,0.0,Loyal Customers
17790,27,20,2783.61,1389,189,139.1805,1.7062706270627064,544,0.0,At Risk
17791,30,1,106.1,46,10,106.1,0.0,30,0.0,At Risk
